num,URL,Author,Post,Month,Date,Year,date_code
502,https://bitcointalk.org/index.php?topic=976903.2840,ajun96,"Quote from: davinchi on December 06, 2015, 09:40:13 AMQuote from: ajun96 on December 06, 2015, 06:06:45 AMQuote from: kyrios_ on December 05, 2015, 04:40:12 PMQuote from: BellaBitBit on December 05, 2015, 04:28:39 PMdefinitely no gambling, too easy to lose.  Perhaps more conservative routes like faucets, simply purchasing, holding, or investing.holding is definitely not growing your bitcoins. Anyway, try saving wallets like haobtc or Magnr. Theres a new one coming up which I cant remember the name off my head, it was featured in some crypto news site sorry sir, i think holding is also growing your bitcoin, we can say it longterm investment, im holding my bitcoin to paper wallet, and i sure it will growing in futureI too believe in bitcoin value appreciations. Because by investing bitcoin we may grow our bitcoins and may not in some cases. Saving bitcoins from signature campaign and buying with my regular job is the only ways I do follow to grow my bitcoins.yeah correct I'm collecting a lot bitcoin and save it, to be sold in March-April 2016I think the effect of halving, will occur that month, we can grow bitcoin from here",12,6,2015,12_6_2015
503,https://bitcointalk.org/index.php?topic=976903.2820,Laosai,"Quote from: FerrariF50 on December 06, 2015, 01:58:02 PMQuote from: winspiral on December 06, 2015, 12:34:10 PMdo not put all eggs in the same basket.Hey its you. I see you everywhere, not preaching your investment program? Haha indeed he's everywhere promoting his ponziinvestment program, probably that advice is for his investors (if there is any)  Its also strange he's not talking about his ""investment"" program.",12,6,2015,12_6_2015
504,https://bitcointalk.org/index.php?topic=976903.2800,kyrios_,"Quote from: USB-S on December 05, 2015, 12:12:28 PMQuote from: Proxiebuier on December 05, 2015, 08:43:16 AMQuote from: Sir_lagsalot on December 05, 2015, 01:54:50 AMYou can buy and sell bitcoin, and ride the price waves. This is quite profitable if you do your research and can think quickly.You can also Gamble which is risky, or invest in ponzis.i do it too, but sometimes you must cutlose, example :buying bitcoin at $330 then sell at $370buying again at $360 then sell at $400 buying again at $390 then sell at $360  this is my experience what if you sell at 400 and it goes to 1k after that?Then I cry in a corner.",12,6,2015,12_6_2015
505,https://bitcointalk.org/index.php?topic=976903.2820,danherbias07,"Quote from: winspiral on December 06, 2015, 12:34:10 PMdo not put all eggs in the same basket.I have read this one somewhere in a different thread and it is really true. If you put it all in one basket you might lose it all with just a blink of an eye.",12,6,2015,12_6_2015
506,https://bitcointalk.org/index.php?topic=976903.2800,FerrariF50,"Quote from: kyrios_ on December 06, 2015, 02:30:46 AMQuote from: USB-S on December 05, 2015, 12:12:28 PMQuote from: Proxiebuier on December 05, 2015, 08:43:16 AMQuote from: Sir_lagsalot on December 05, 2015, 01:54:50 AMYou can buy and sell bitcoin, and ride the price waves. This is quite profitable if you do your research and can think quickly.You can also Gamble which is risky, or invest in ponzis.i do it too, but sometimes you must cutlose, example :buying bitcoin at $330 then sell at $370buying again at $360 then sell at $400 buying again at $390 then sell at $360  this is my experience what if you sell at 400 and it goes to 1k after that?Then I cry in a corner. Stop sulking and HODL",12,6,2015,12_6_2015
507,https://bitcointalk.org/index.php?topic=976903.2820,Miiike,"Quote from: danherbias07 on December 06, 2015, 04:04:38 PMQuote from: winspiral on December 06, 2015, 12:34:10 PMdo not put all eggs in the same basket.I have read this one somewhere in a different thread and it is really true. If you put it all in one basket you might lose it all with just a blink of an eye.Does this also apply on wallet? I mean, is it better to split our btc into different wallets instead of using one main wallet which collect all the money we have?",12,6,2015,12_6_2015
508,https://bitcointalk.org/index.php?topic=976903.2800,filipwx,I start to won btc with faucets,12,6,2015,12_6_2015
509,https://bitcointalk.org/index.php?topic=976903.2820,bitcoinmar,"Quote from: Miiike on December 06, 2015, 04:27:11 PMQuote from: danherbias07 on December 06, 2015, 04:04:38 PMQuote from: winspiral on December 06, 2015, 12:34:10 PMdo not put all eggs in the same basket.I have read this one somewhere in a different thread and it is really true. If you put it all in one basket you might lose it all with just a blink of an eye.Does this also apply on wallet? I mean, is it better to split our btc into different wallets instead of using one main wallet which collect all the money we have?Yea I agree with you never keep your all coins in one wallet this could be very bad for any one as in start I done and Mintpal run with all and  never came back now I am using different wallets and exchanges for this",12,6,2015,12_6_2015
510,https://bitcointalk.org/index.php?topic=976903.2800,ajun96,"Quote from: kyrios_ on December 05, 2015, 04:40:12 PMQuote from: BellaBitBit on December 05, 2015, 04:28:39 PMdefinitely no gambling, too easy to lose.  Perhaps more conservative routes like faucets, simply purchasing, holding, or investing.holding is definitely not growing your bitcoins. Anyway, try saving wallets like haobtc or Magnr. Theres a new one coming up which I cant remember the name off my head, it was featured in some crypto news site sorry sir, i think holding is also growing your bitcoin, we can say it longterm investment, im holding my bitcoin to paper wallet, and i sure it will growing in future",12,6,2015,12_6_2015
511,https://bitcointalk.org/index.php?topic=976903.2820,FerrariF50,"Quote from: Miiike on December 06, 2015, 04:27:11 PMQuote from: danherbias07 on December 06, 2015, 04:04:38 PMQuote from: winspiral on December 06, 2015, 12:34:10 PMdo not put all eggs in the same basket.I have read this one somewhere in a different thread and it is really true. If you put it all in one basket you might lose it all with just a blink of an eye.Does this also apply on wallet? I mean, is it better to split our btc into different wallets instead of using one main wallet which collect all the money we have?Well theres a case to put in a few wallets. But risk of losing your btc from wallets is lower. There is only the counterparty risk but established wallets should be relatively safe. The diversification makes more sense for investments as you can lose due to failed investment or counterparty risk so... make sure u diversify",12,6,2015,12_6_2015
512,https://bitcointalk.org/index.php?topic=976903.2800,dothebeats,"Quote from: ajun96 on December 06, 2015, 06:06:45 AMQuote from: kyrios_ on December 05, 2015, 04:40:12 PMQuote from: BellaBitBit on December 05, 2015, 04:28:39 PMdefinitely no gambling, too easy to lose.  Perhaps more conservative routes like faucets, simply purchasing, holding, or investing.holding is definitely not growing your bitcoins. Anyway, try saving wallets like haobtc or Magnr. Theres a new one coming up which I cant remember the name off my head, it was featured in some crypto news site sorry sir, i think holding is also growing your bitcoin, we can say it longterm investment, im holding my bitcoin to paper wallet, and i sure it will growing in futureIt is one way, though the downside is, you're letting your coins idle and thus losing your opportunity to grow your bitcoins as bitcoins. It may have a tendency to grow in terms of $$$ but in the next 5 years or so, I think it wouldn't be worth the wait to keep your coins as is when USD won't be that much significant in the global markets by then.",12,6,2015,12_6_2015
513,https://bitcointalk.org/index.php?topic=976903.2820,nhando,What gambiling site for bitcoin do you guys recommend?  I might take a chance today,12,6,2015,12_6_2015
514,https://bitcointalk.org/index.php?topic=976903.2800,crazyivan,Investing into PoS coins is still by far my best BTC investment. DMD Diamond and CLAM especially. These two have brought me nothing but profits.,12,6,2015,12_6_2015
515,https://bitcointalk.org/index.php?topic=976903.2820,Miiike,"Quote from: nhando on December 06, 2015, 06:25:33 PMWhat gambiling site for bitcoin do you guys recommend?  I might take a chance todayI only play 3 gambling site to this date, and i think the 2 that i should recommend arehttps://rollin.io/ >> it's a really simple high and low game, easy to understand and has a good faucet feature which would help if you want to play without investing (that way, you can play ""risk free"")https://cryptogames.io/ >> this one is really fun and enjoyable, it also has faucet, FYI",12,6,2015,12_6_2015
